title,issue,issue_href,url,content_type,publish_date,abstract
Kinetic determination of selenium using the reduction of nile blue with sulfide ions,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828005,Articles,July 2000,The catalytic effect of Se(IV) was first observed in the reaction of the reduction of Nile Blue with sulfide ions. Optimal conditions for the determination of selenium by this reaction were found. The dependence of the reaction rate on the concentration of Se(IV) was linear in the concentration range 0.008-0.16 μg/mL. Solvent extraction with dithiophosphoric acids was proposed for the separation of selenium from the interferents. A procedure for the extraction-kinetic determination of selenium with the detection limit 0.006 μg/mL was developed.
Enhancement of the luminescence of europium(III) β-diketonates in the ligand series β-diketones-their unsaturated analogues-copolymers,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828006,Articles,July 2000,"A change in the luminescence intensity of europium compounds was studied for the series of ligands β-diketones-their unsaturated analogues (monomers)-copolymers with styrene (methyl methacrylate). The optimal ratios of comonomers (1 : 2; 1 : 5) providing the maximum luminescence intensity of europium were determined. Europium (n x 10-3%) was determined in Ce, Pr, Nd, and Ho oxides, which are strong luminescence quenchers, using copolymers containing trifluoroacetylacetone and benzoylacetone."
Europium(III) and terbium(III) chelates of quinolonecarboxylic acid derivatives as labels for immunofluorimetric assay,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828007,Articles,July 2000,"Luminescence properties of Tb(III) and Eu(III) complexes of quinolonecarboxylic acid derivatives were studied. Optimal conditions of luminescence were determined, and the influence of surfactants and diethylenetriaminepentaacetic acid on the luminescence properties of the complexes was studied. It was demonstrated that species-specific immunoglobulins labeled with terbium ions can be determined with the detection limit of the lanthanide label 5 x 10-14 M."
Polarization gas sensor for sulfur dioxide,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828008,Articles,July 2000,"The design principle of a compact gas polarization sensor is described. It was shown that a sensor for sulfur dioxide can be prepared on the basis of polysiloxane layers modified with alkyl amines. To exclude the effect of moisture on the sensor indications, the signal from the sensing element under total reflection conditions at the film-prism interface was measured. The detection limit for sulfur dioxide under these conditions was about 1–2 mg/m3."
Gas-chromatographic determination of carbon-containing impurities in high-purity sulfur,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828009,Articles,July 2000,A gas-chromatographic procedure was developed for the determination of carbon-containing impurities in sulfur with a detection limit of 6 x 10-6%. Carbon-containing substances and elemental carbon can be effectively separated from sulfur samples as CO2 and COS.
Selective determination of 4-aminobenzoic and 4-aminosalicylic acid derivatives in mixtures by flow-injection analysis,"July 2000, issue 7",/journal/10809/volumes-and-issues/55-7,https://link.springer.com/article/10.1007/BF02828010,Articles,July 2000,"The working conditions were found for the determination of medicinal substances anesthesin (benzocaine,I), novocaine (II), novocainamide (procainamide,III), and sodium 4-aminosalicylate (IV) as their 4,6-dinitrobenzofuroxan derivatives by flow-injection analysis with spectrophotometric detection (λ 510 nm). The best conditions were attained using a mixture of ethanol (methanol) and a buffer solution of pH 6.68 (30: 70 vol %). The analytical range for the analytes was 0.08-5.0 μg/mL. The detection limits (3σ,n = 4) were 0.04 (I), 0.05 (II), 0.07 (III), and 0.03 (IV) μg/mL. Procedures for determining 4-aminobenzoic and 4-aminosalicylic acid derivatives in pharmaceuticals containing ephedrine, atropine, dimedrol, and inorganic salts and in biological fluids (protein hydrolyzate, blood plasma, and whole blood) were developed."
Determination of isocyanates in air,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757805,Reviews,June 2000,"Procedures for the determination of isocyanates in air are considered, including procedures for air sampling with the subsequent analysis and on-line monitoring procedures. Only chemisorption is used for the sampling and preconcentration of isocyanates because of their high reactivity. The data on the reagents in use, the types of sampling devices, and operation conditions are surveyed. Presently, high-performance liquid chromatography is primarily used for the subsequent instrumental analysis of samples. Photometric techniques were used in early studies; more recently, thin-layer chromatography and gas chromatography were introduced. Examples of analysis using other techniques are very few. Methods of on-line monitoring of air (both instrumental techniques and rapidly developed biomonitoring, which is performed simultaneously with the analysis of polluted air) are briefly considered."
Predicting optimal doses of ozone in the process of disinfecting drinking water based on a mathematical model,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757806,Articles,June 2000,"Statistical methods of miltifactorial experiment design have been applied to studying the disinfection of drinking water with ozone. Based on the mathematical model obtained, the optimal doses of ozone that are necessary for the ozone treatment of water of a known qualitative composition can be determined, and the efficiency of a chosen mode of ozone treatment can be predicted. It is demonstrated with river craft that the model can be used in the practice of water supply."
Injection of large-volume samples into wide-bore capillary columns,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757807,Articles,June 2000,Some parameters (injected sample volume and the completeness of sample transfer) in the injection of large-volume gas-vapor and liquid samples into a wide-bore capillary column with intermediate sorption preconcentration were examined. It was demonstrated that this sample injection technique can be used in analytical practice.
Determination of zirconium using morin immobilized on silica gel,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757808,Articles,June 2000,"The sorption of 5,7,2′,4′-tetrahydroxyflavonol from butanol and acetone-hexane (1:4) solutions on highly dispersed silica was studied. A solid-phase reagent is proposed for the sorption-spectrophotometric determination of down to 30 μg/L of zirconium(IV)."
Method of two reagents on a solid phase for the determination of simultaneously present vanadium(V) and molybdenum(VI),"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757809,Articles,June 2000,"The possibility of the use of two reagents for the determination of two elements from one sample on one disk of fibrous sorbent was studied. Vanadium(V) and molybdenum(VI) are sorbed on a disk of an anionexchange fibrous material and, next, sequentially detected by diffuse reflection spectrometry with 8-hydroxyquinoline-5-sulfonic acid and phenylfluorone. It was demonstrated that vanadium and molybdenum can be determined when present simultaneously in ratios from 1 : 10 to 10 : 1 in the concentration range 0.01-0.15 ώg/mL (RSD < 15%). The detection limit is 0.005 and 0.003 ώg/mL for vanadium and molybdenum, respectively."
Properties of new fibrous adsorbents with amidoxyme and hydrazidine groups,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757810,Articles,June 2000,"Data on sorption properties of new fibrous adsorbents with respect to heavy metals are presented. The POLYORGS 34 and POLYORGS 35 filled fibrous adsorbents and POLYORGS 33 fibrous adsorbent contain amidoxyme and hydrazidine groups. Is has been shown that these adsorbents can be used for the adsorption preconcentration of heavy, noble, and rare metals and radionuclides from aqueous salt solutions. Examples of using adsorbents under study for the dynamic preconcentration of copper from a 0.5 M NaCl solution during filtration through a series of disks, column, or adsorption cartridges are presented."
Cobalt chloride in a saturated calcium chloride solution as a titrant for the determination of moisture traces in oil,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757811,Articles,June 2000,"A new titrimetric procedure has been developed for the determination of moisture traces in oil. The procedure uses cobalt chloride in a saturated calcium chloride solution as a titrant. The relative standard deviation of the procedure is no more than 0.17%, the relative error is 3.8%, and the analytical range of the moisture content is 0.010-0.100%."
Spectral-kinetic relationships for the room-temperature phosphorescence of polycyclic aromatic hydrocarbons in micellar solutions,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757812,Articles,June 2000,"Lifetimes of triplet sates of molecules of different polycyclic aromatic hydrocarbons are measured in the system 0.1 M sodium dodecyl sulfate-0.025 M thallium nitrate-0.01 M sodium sulfite are measured, and the dependences of these quantities on the spectral luminescence characteristics are determined. Based on the obtained results, the application range of room-temperature phosphorimetry with time and spectral selection for the determination of individual polycyclic aromatic hydrocarbons in mixtures is determined."
Investigation of evaporation and atomization processes in a variable-pressure electrothermal atomizer by laser spectroscopy using gallium as an example,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757813,Articles,June 2000,"A new approach to studying the evaporation and atomization of elements in graphite furnaces has been developed that combines a highly sensitive technique of laser-induced fluorescence and variable-pressure atomization. This approach allows one to work with low concentrations of analytes corresponding to real analytical conditions, to separate concurrent processes of evaporation and atomization, and to determine their parameters. The approach has been used for studying the evaporation and atomization of gallium in isothermal graphite furnaces."
Determination of copper and cadmium by atomic absorption spectrometry with electrochemical and sorption preconcentration,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757814,Articles,June 2000,"A method is proposed for the determination of copper and cadmium by atomic absorption spectrometry in a propane-butane-air flame with electrochemical and sorption preconcentration. Electrochemical preconcentration was performed on metal (tantalum, titanium, molybdenum, and platinum), glassy-carbon, and spectrographic graphite electrodes. Sorption preconcentration was performed on filter paper with immobilized dithizone, 8-hydroxyquinoline, and rubeanic acid. It is demonstrated that copper and cadmium can be determined in water within the concentration range 1–10 ώg/L."
Proton magnetic resonance spectrometry in the analysis of epoxy-dian and phenolic resins,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757815,Articles,June 2000,"It has been shown that the epoxy and hydroxyl values, the condensation degree, and the average molecular mass of epoxy-dian resins can be determined with a reasonable accuracy using1H NMR spectrometry. It has been found that a linear relationship exists in the bilogariphmic coordinates between the former two and the latter two values."
Spectral presentation of chromatographic information in qualitative organic analysis,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757816,Articles,June 2000,The possibility of using noninterpolatory retention characteristics in qualitative gas-chromatographic analysis was examined. The retention data were obtained using packed columns with stationary phases of various polarity connected in a series. An identification unit was designed. Identification procedures were developed.
Use of chromatographic paper as the preadsorption zone,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757817,Articles,June 2000,A new type of plates for thin-layer chromatography (TLC) with a paper preadsorption layer is proposed. A method for the preparation of these TLC plates with a concentrating layer is described and their main Chromatographie characteristics are studied with an example of the separation of a test mixture of dyes. Chromatographic paper on glass and polymer plates is proposed as the preadsorption layer. The use of paper for obtaining the sample preadsorption zone drastically increases its volume and simplifies the introduction of a sample into the analytical system (analyzed spots of any shape can be applied) without impairing the efficiency of the process. The application range of TLC plates with flexible support is expanded because plates of this type with a concentrating layer have not been used before.
Indirect determination of formaldehyde by alternating-current voltammetry at a hanging mercury drop in the presence of oxygen,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757818,Articles,June 2000,An alternating-current voltammetric procedure has been developed for the indirect determination of formaldehyde as its hydrazone at a stationary hanging mercury drop over the formaldehyde concentration range from 0.2 to 15 mg/L in a buffer solution of pH 5.6 ± 0.4 without removing dissolved oxygen. An EKOTEST-VA miniature voltammetric analyzer connected to a computer was used. The detection limit for formaldehyde in the proposed procedure was 0.2 mg/L.
"Isomer-selective carbon-paste electrodes for the determination of nitrophenol, nitroaniline, and nitrobenzoic acid by adsorption-stripping voltammetry","June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757819,Articles,June 2000,"The preconcentration and voltammetric behavior of aromatic nitro compounds at paste electrodes made of synthetic carbon materials were studied. The relationship between the energies of adsorption of molecules on active carbons and the peak current constants was determined. Conditions for the isomer-selective determination ofo- andp-isomers of nitrophenol, nitroaniline, and nitrobenzoic acid in aqueous solutions were optimized."
Stripping voltammetry of bromide and iodide ions at a renewal silver electrode,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757820,Articles,June 2000,"The behavior of bromide and iodide ions at a silver electrode renewed by cutting off a thin 0.5-μm surface layer was studied. The advantage of this method of electrode renewal over some variants of mechanical renewal was demonstrated. It was shown that bromide and iodide ions can be determined in concentration ranges from 10-6 to 10-3 M and from 10-7 to 10-3 M, respectively."
Determination of lead(II) in water-alcohol media by stripping voltammetry at a modified carbon-glass-ceramic electrode,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757821,Articles,June 2000,"Effects of the electrolysis potential, electrolysis time, and potential sweep rate on the parameters of analytical signals of Pb(II) in water-alcohol media were studied. Calibration plots were constructed, and a procedure was proposed for the preparation of a carbon-glass-ceramic electrode surface. The procedure was based on electrochemical and chemical modification of the surface and provided reproducible results."
Piezoresonance sensor for ammonia with polymaleic acid as the sensitive coating,"June 2000, issue 6",/journal/10809/volumes-and-issues/55-6,https://link.springer.com/article/10.1007/BF02757822,Articles,June 2000,"Results of the study of a piezoresonance sensor with polymaleic acid as the sensitive coating for the determination of the concentration of ammonia in air are presented. The influence of the mass of the polymer coating, the flow rate of the carrier gas, and relative humidity on the performance characteristics of the sensor was studied. The mechanism of the interaction of ammonia with the sorbent in the presence of water vapors is proposed based on experimental data and quantum chemical calculation. It is found that the sensor exhibits high selectivity for ammonia in the presence of vapors of saturated and aromatic hydrocarbons. The detection limit for ammonia at the humidity 45–55% is 0.04 mg/m3, which makes it possible to determine ammonia at a level of the maximum permissible concentration for inhabited areas; the concentration characteristic of the sensor is linear in the concentration range 0.04-40 mg/m3."
Chemical derivatization techniques in the determination of functional groups by X-ray photoelectron spectroscopy,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757474,Reviews,May 2000,"The fundamentals of chemical derivatization techniques as applied to the quantitative analysis of ultrathin surface layers of various organic compounds via functional groups were considered. Using X-ray photoelectron spectroscopy as an example of the most informative and almost nondestructive technique for characterization of thin layers, the general requirements imposed on the selective chemical reactions and possible artifacts were discussed. The validity of the technique was illustrated by the examples of analyses of surface layers of organic polymers with known concentrations of surface functional groups, plasma-modified polymers, and carbon fibers. It was noted that selective chemical reactions are successfully used in other techniques for studying material surfaces. The surface analysis of organic materials via functional groups can be performed with a simultaneous increase in the sensitivity of the corresponding spectral technique."
Methodology of computer-assisted identification of substances using information retrieval systems,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757475,Feature Articles,May 2000,The methodology of substance identification has been analyzed on the basis of a review of publications on computer-assisted qualitative analysis of mixtures using databases and information retrieval systems. A system of terms necessary for the development of an identification theory is proposed. The system is not oriented to any particular method. The most important aspects of the study seem to be calculations of identification criteria based on the probability theory and purposeful selection of more characteristic search attributes.
Liquid ester stationary phases for the extraction-chromatographic separation of phenol traces from aqueous solutions,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757476,Articles,May 2000,"The effects of mixed liquid stationary phases based on tributyl phosphate (TBP) and dinonyl phthalate (DNP) with didecyl sebacate and pentyl acetate additives on the distribution ratios of phenol, the retention, the capacity, the resolving power, and the stability of extraction-chromatographic columns in the preconcentration of phenol from water were examined. Stationary phases based on TBP can be used in the analysis of large-volume samples with phenol concentrations at a level of 1 to 2.5 of MPC. Stationary phases based on DNP were recommended for the analysis of water samples of smaller volume with higher concentrations of phenol."
Photometric determination of N-(p-nitrophenyl)maleimide,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757477,Articles,May 2000,"A procedure has been developed for the photometric determination of N-(p-nitrophenyl)maleimide based on the formation of a salt of the acinitro form of N-(p-nitrophenyl)maleic acid monoamide, which is formed on the hydrolysis of maleimide in concentrated acetic acid. Maleimide is dissolved in concentrated acetic acid, and the obtained solution is neutralized with an alkali. A bright yellow color of the reaction product appears."
"Simultaneous spectrophotometric determination of copper(II), vanadium(V), and iron(III) using 2-hydroxy-1-naphthaldehyde benzoylhydrazone","May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757478,Articles,May 2000,"A simple and new simultaneous spectrophotometric method is proposed for the analysis of a three-component system containing Cu(II), V(V) and Fe(III) without separation using 2-hydroxy-1-naphthaldehyde benzoylhydrazone (OHNABH). The reagent reacts with all the three metal ions at pH 5, forming soluble colored species in 30% DMF. The physico-chemical characteristics, statistical analysis and application of the method for the analysis of complex materials are reported. The effect of diverse ions and the stoichiometry and stability constants are also studied."
Kinetic spectrophotometric determination of traces of iron(II),"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757479,Articles,May 2000,"A simple method for the selective and sensitive kinetic spectrophotometric determination of iron (II) is described. The method is based on the oxidation reaction of reduced phenolphthalein by periodate in alkaline media. The change in absorbance was measured using the fixed time method. The effect of different variables on the reaction was investigated and optimum conditions were obtained. The calibration curve was linear in the range 50–3000 ng/mL, and a detection limit of 17 ng/mL was obtained. The relative standard deviation of ten replicate determinations of 200 ng/mL of Fe(II) was 1.2%. The determination of Fe(II) in the presence of a 50-fold amount of Fe(III) could be carried out."
Theory of chromatography for columns with a variable configuration,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757480,Articles,May 2000,Theory of ion chromatography developed in our previous work was generalized for the case of columns with variable configuration. The results obtained were used for the calculation of the efficiency of chromatography on conical columns.
"Determination of hydrazides and 1,2-diacylhydrazines of aliphatic carboxylic acids by conductometric titration","May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757481,Articles,May 2000,"A procedure is developed for the conductometric titration of hydrazides and 1,2-diacylhydrazines of aliphatic carboxylic acids with HCl or KOH in nonaqueous and water-alcohol solutions. The procedure is suitable for the determination of the major substance in hydrazides of C5H11-C12H25 aliphatic carboxylic acids and CH3-C7H15 1,2-diacylhydrazines and for the analysis of reaction mixtures containing N2H4, RCOOH, and RCOOH · N2H4 along with the major substance."
Approximation of potentiometric titration curves by logarithmic functions: Prediction of random errors in titration parameters,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757482,Articles,May 2000,Two possible types of the propagation of random errors in measurements of potential (pH) and the volume of the titrant to titration parameters determined using logarithmic functions are considered. It is demonstrated that errors in calculated values are variously related to the errors in initial data. Expressions that provide the estimation of errors in characteristics of the titration curve from known errors in measurement are obtained.
Redox-potentiometric determination of polyethylene glycol-20 000 by its reaction with iodine,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757483,Articles,May 2000,"A simple and rapid procedure for the potentiometric determination of polyethylene glycol with a molecular mass of 20000 (PEG-20000) was proposed. The procedure is based on the empirically found stoichiometry of the reaction of PEG-20000 precipitation with iodine. Titration was performed to a constant potential of the I
−3
/3I−1 redox couple measured with a platinum electrode. The relative standard deviation for PEG-20000 concentrations from 6.0 to 19.9 g/L was ≤5%."
Potentiometric determination of weak bases by titration to a fixed pH value,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757484,Articles,May 2000,The theoretical fundamentals of the pH-metric determination of weak bases by titration with solutions of strong acids to a fixed pH value were considered. A simple and rapid procedure for determining ε-aminocaproic acid in medicinal preparations was developed.
Use of high-voltage electroaccumulation for lowering the detection limit for silver in stripping voltammetry,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757485,Articles,May 2000,The use of high-voltage electroaccumulation in the determination of silver by stripping voltammetry at a mechanically renewed graphite electrode with an area of 2.5 × 10−3 cm2 in 0.2% boric acid acidified with acetic acid at a voltage of 400 V and at an accumulation time of 5 min lowered the detection limit for silver to 1 × 10−12 M.
Highly sensitive ion-selective electrodes based on dithiacrown ethers for the determination of mercury in fish samples,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757486,Articles,May 2000,Electrochemical properties of membranes based on macrocyclic compounds containing two sulfur atoms in a polyether ring were studied. The use of these compounds as ionophores of membranes of ion-selective electrodes (ISEs) reversible with respect to mercury(II) was examined. The ISEs developed were used for the determination of mercury in samples of fish and soil.
Physicochemical characteristics of the reaction of vapors of organic liquids with divinyl-styrene and isoprene polymer films of piezoelectric chemical sorption sensors,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757487,Articles,May 2000,The reaction of vapors of organic liquids with films of carbon-chain polymers was studied on piezoelectric quartz resonators. Physicochemical characteristics of sorption processes in the system vapor-film sorbent were determined in the region obeying Henry’s law. It was concluded that divinyl-styrene polymer can be used in piezoelectric chemical sensors for environmental control of trace organic toxicants.
Use of graph theory for evaluating the selectivity of flow-injection analysis based on displacement reactions: Determination of alkaline-earth metals in water-ammonia media,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757488,Articles,May 2000,"A theory was developed for quantitatively evaluating the selectivity in the determination of metals by the flow-injection technique with spectrophotometric detection. The theory was applied to flow-injection analysis based on the ability of alkaline-earth metals to displace copper(II) ions in the Cu(II)-EDTA-4-(2′-pyridylazo)resorcinol system in water-ammonia solutions. The feasibility of the theory was demonstrated. It was shown how the theory could be used for the selection of justified conditions in the determination of Ca, Sr, and Ba and for the evaluation of the selectivity of the determination. Practical examples of the determination of Ca confirm the usefulness of the approach developed."
Test method for the determination of overall quality characteristics of water using indicator papers,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757489,Articles,May 2000,"Test systems were proposed for the determination of total hardness, acidity, alkalinity, pH, total concentration of heavy metals, and active chlorine in natural, industrial, and potable water by the length of the colored zone and color intensity of indicator papers or the test liquid after placing reactive papers in it. The ranges of the parameters to be determined were as follows: 0.001–30 mM for total hardness, 0–5 mM for total acidity, 0–30 mM for total alkalinity, 5 × 10−8–5 × 10−4 M for the total concentrations of heavy metals, and 0.3–500 mg/L for active chlorine. The time of analysis was 10–15 min; the relative standard deviation of the results of analysis was no higher than 30%."
Xerogels doped with 1-(2-pyridylazo)-2-naphthol and Xylenol Orange: Indicator tubes and indicator powders for determining copper(II) and iron(III) in solution,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757490,Articles,May 2000,Silica-based xerogels doped with l-(2-pyrilylazo)-2-naphthol and Xylenol Orange were prepared. The xerogels differ in the specific surface and the reagent concentration. Modified xerogels were used as indicator powders for determining copper(II) and iron(III) using indicator tubes. The effects of the reagent concentration in the indicator powder and its specific surface on the length of the colored zone were studied. Indicator tubes were developed for determining 0.3–300.0 mg/L copper(II) and 1.0–120.0 mg/L iron(III) in solutions. The results of determining copper(II) in plant mineral food and iron(III) in natural waters and ashed milk powder are presented.
Analytical Chemistry Department of the faculty of chemistry at Moscow State University,"May 2000, issue 5",/journal/10809/volumes-and-issues/55-5,https://link.springer.com/article/10.1007/BF02757491,Analytical Laboratories,May 2000,"The history of the Analytical Chemistry Department, teaching and research activities, the structure of the Department, equipment, and some research results are reviewed in view of the 70th anniversary of the Department."
Principal component analysis: Determining the number of real factors with the use of the RSD-F test,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757762,Articles,April 2000,"The validity of the use of the F test for determining the number of real factors in principal component analysis has been examined. It is shown that the tabulated values of the F distribution are not suitable for estimating the ratios of the eigenvalues of matrices filled with Gaussian noise. A method is proposed for accurate estimation of the correspondence of factors to the normal distribution. It has been found that the method is highly sensitive to any systematic variations of spectra, zero drift included. Recommendations are given on the use of a simplified version of this method."
Evaluation of spectral interferences in the atomic emission determination of some rare-earth elements and yttrium in natural samples,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757763,Articles,April 2000,"Spectral interferences were quantitatively estimated using two characteristics: (1)Q

1

(gl

a
) andQ

W

(gDgl

a
) defined as the ratio of sensitivities of overlapping lines or their wings to the sensitivity of the line under investigationgl

a
 and (2)c

L
,
I
 quantities defined as the contribution of foreign (interfering) lines to the real detection limit at the analytical line. With the use of an automated wave scanning and computer treatment of spectra, 20 analytical lines of medium and heavy lanthanides (from Eu to Lu) and Y and also overlapping lines of 29 interfering elements were examined. An arc two-jet plasmatron with an argon flow, predominantly giving a spark spectrum of rear-earth elements, was used as a source of excitation. The data obtained can be used in the atomic-emission analysis of natural samples for selecting preferential analytical lines."
A kinetic model for an atomic absorption signal,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757764,Articles,April 2000,A kinetic model is proposed for describing the shape of an atomic absorption signal in the case of first-order kinetics. The formation energy of free copper ions (87 x 7 kJ/mol) and other kinetic parameters of an atomic absorption signal of copper at 2273–3073 K were determined from the experimental data.
Intensification of the decomposition of copper-nickel sulfide ores using low-temperature plasma,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757765,Articles,April 2000,"It was found that copper-nickel sulfide ores can be decomposed by treating with low-temperature low-density plasma for the subsequent determination of platinum, palladium, and silver by atomic absorption spectrometry. This shortens the time of sample decomposition and reduces the reagent consumption and labor content."
Extraction-photometric determination of molybdenum as a mixed-ligand complex with 2-hydroxy-5-chlorothiophenol and diphenylguanidine,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757766,Articles,April 2000,The complexation of molybdenum with 2-hydroxy-5-chlorothiophenol (HCTP) in the presence of diphenylguanidine (DPG) was studied. The best conditions for the complex formation and extraction were determined. It was found that a mixed-ligand complex was formed in 2–4 M HC1. The best extractant was chloroform. The molar absorptivity of the mixed-ligand complex was found to be 2.5 x 104 (595 nm). The formation of a mixed-ligand complex of the composition Mo(V) : HCTP : DPG =1: 2 : 2 was shown.
Spectrophotometric determination of aromatic and heterocyclic amino acids in mixtures,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757767,Articles,April 2000,"A procedure for the determination of individual aromatic and heterocyclic amino acids in mixtures was developed with the use of the Vierordt method. Amino acids can be simultaneously determined by this procedure in the concentration range (0.4-3.0) x 10-3 M. The determination errors for binary and ternary mixtures were no greater than 5 and 10%, respectively. The determination error increases with a decrease in the concentration of a particular component and with an increase in the number of components in the test mixture."
Determination of copper with neocuproine by thermal-lens spectrometry,"April 2000, issue 4",/journal/10809/volumes-and-issues/55-4,https://link.springer.com/article/10.1007/BF02757768,Articles,April 2000,"Conditions for the spectrophotometric determination of copper with 2,9-dimethyl-l,10-phenan-throline (neocuproine) in the presence of ascorbic acid in a water-ethanol solution (9 : 1) at pH 4.5–5.0 have been found. The detection limit is 3 x 10-6 M. The concentration range is from 4.4 x 10-6 to 3 x 10-4 M. Conditions for the determination of copper(I) with neocuproine by thermal lens spectrometry have been proposed. The detection limit is 4 x 10-7 M. The concentration range is from 7 x 10-7 to 6 x 10-5 M. Iron(II) at concentrations as high asn x 10-4 M does not interfere with the determination of copper. Changes in the conditions for the photometric reaction associated with passing from spectrophotometric measurements to thermal lensing are discussed."
